4,1.66
8,1.595
11,1.5497520661157025
23,1.5522117202268433
32,1.54828125
71,1.5541360841102951
101,1.5493226154298594
225,1.5487209876543204
317,1.5451737006040462
4,1.59
8,1.6025
11,1.588099173553719
23,1.5561436672967863
32,1.550625
71,1.555564372148383
101,1.5550318596216055
225,1.5473588148148147
317,1.54703181442745
4,1.52
8,1.62
11,1.5034710743801654
23,1.5519092627599247
32,1.5490625
71,1.5516603848442765
101,1.5492128222723265
225,1.5481520987654316
317,1.545566977480122
4,1.64
8,1.585
11,1.523305785123967
23,1.556748582230624
32,1.5521875
71,1.5417575877802019
101,1.549212822272326
225,1.54833224691358
317,1.5473582183124521
4,1.58
8,1.565
11,1.5404958677685952
23,1.5382986767485824
32,1.5475
71,1.5497242610593134
101,1.551047936476816
225,1.5473303703703698
317,1.5467388470379841
4,1.43
8,1.625
11,1.5140495867768597
23,1.5422306238185255
32,1.53234375
71,1.546169410831184
101,1.5474247622782082
225,1.5456142222222218
317,1.546167242185712
4,1.34
8,1.435
11,1.5629752066115703
23,1.537693761814745
32,1.55140625
71,1.5355048601467962
101,1.5425311243995687
225,1.5467614814814812
317,1.5463519390182008
4,1.65
8,1.5675
11,1.5299173553719008
23,1.56007561436673
32,1.555625
71,1.543058916881571
101,1.544460347024802
225,1.545076938271604
317,1.54604623391615
4,1.52
8,1.5725
11,1.55900826446281
23,1.5425330812854443
32,1.538125
71,1.5500099186669312
101,1.5457308107048329
225,1.5462526419753084
317,1.5464554329329578
4,1.63
8,1.5525
11,1.5087603305785122
23,1.5389035916824196
32,1.54296875
71,1.5402340805395756
101,1.5443819233408491
225,1.549296197530864
317,1.546406074296689
4,1.56
8,1.5025
11,1.5206611570247932
23,1.5234782608695656
32,1.54609375
71,1.5387740527673077
101,1.5521929222625233
225,1.547159703703703
317,1.546555742419568
4,1.6
8,1.535
11,1.5246280991735544
4,1.49
8,1.5275
11,1.5391735537190083
