energies
118.27052678108738
118.44174233988288
118.53927856889752
118.53927856889752
121.29690094710524
119.29586434010673
120.25138705655186
120.28738857861217
120.37018088582087
118.16737553086068
118.16737553086068
121.25951246476596
118.96323806870866
119.51710415743239
118.85445553553808
117.96473562935857
115.13410439013546
115.49743839985719
112.77039049592943
113.24742900611577
111.20838102526879
113.21538881013844
114.23585409145052
115.3932527145931
115.08292511901138
114.8188406315324
113.96681791615082
113.34289550418725
113.31827054573594
114.93354290326891
111.93643874051081
113.42082924166098
112.75676702984444
113.06887525852753
112.69848848341657
112.46765218911442
112.89369407111104
112.38543580311239
113.04948862122336
114.35159575811193
114.0679947159679
112.88101328349549
112.54934702955825
114.583433536121
115.03138917201055
114.3484314008422
113.58131662860788
111.95707054974895
110.55652676243687
110.59837753318044
110.02381497720955
110.28798421459447
110.23636046984856
110.1387317584444
111.33760211898577
111.80207685663777
111.43298405356742
110.73769350087927
111.13861132344957
110.64243325288932
110.88651926105743
110.3500594240449
110.3500594240449
109.93733389708937
108.35597784507365
107.92382592308617
108.25710537821143
107.774849456699
108.36525264844607
107.28695379410252
106.92045980961038
106.02642050820809
106.1665109193055
107.78768331827186
106.62280191922885
107.45059930217235
107.24822495652194
106.03074725891342
107.51637098042346
108.36562710063042
108.64430056553017
108.44900770126145
107.61367750156985
107.85817952489043
107.59927570710428
107.29765712818832
107.03706902066976
106.80761811519857
107.24598407147077
108.26735273211578
107.88546361696343
108.64101139203244
110.3068757529979
108.48336625937293
107.77072040485528
107.94385852550799
105.90349231200678
106.0727880032773
106.24238362627918
104.90201580064216
106.13800243097737
106.19247727850478
107.1309012932822
106.25692841884373
105.30598675271037
105.60649223710067
105.9491371830654
106.91034825311229
106.12680326929751
104.9682929128601
104.50980191362194
105.51922935616885
105.49731012148783
105.92364735722917
106.36511896975563
106.15906817920916
106.90732608198198
105.84082327302322
105.07272778445878
106.22084678602587
105.3740253314853
104.07797955402053
103.58628986600938
103.06912841895704
102.77311349723236
102.81365604931825
102.87885806977745
101.90266778803432
101.88396443102702
101.9071809014273
101.31535206522135
101.89663344187854
101.65949777218346
101.66826325126698
101.57689839195565
101.5465668751113
100.05930260124426
101.04841179046001
100.854599525839
101.20919373662635
100.73848326482938
100.8130615150728
100.23861754564182
100.47105093240394
100.47105093240394
101.23895271609348
101.45278380315267
101.07397697900446
101.45076608630612
102.03449871572295
101.96785476317778
100.9835557818571
101.20670388425735
101.1549872732325
100.74873683167937
100.77567015702391
99.93022327908722
100.09655241834778
99.9890387135011
100.51646461514133
101.16093133283329
100.8187010097748
100.10441567038335
99.32193092724175
98.86966699041693
99.06736614108026
99.80468800833549
100.269909067947
100.33475599306504
100.70542385520575
99.84265646573407
99.77126636810517
99.48701305454622
100.85413096230721
100.80187586145084
99.58586844244628
100.10204197733778
101.12703956104387
101.31699108336802
101.78892562981588
101.63306352718165
101.252853148159
100.6775038860599
100.6775038860599
100.45282772068393
100.38806089764267
100.38806089764267
100.86102448691469
101.17338321045047
101.41963691792405
101.51651123287274
100.17844577881885
100.40622957726018
100.19499861504124
99.99540194585816
99.38813944247933
101.13174022568852
100.92839333242476
102.28503951655154
103.52278580629242
103.97692082530041
104.47109492968882
103.62780561836857
104.11233143271583
104.11233143271583
103.38154695309166
102.76939675902926
103.33618557701034
103.70303126921924
102.89183949184455
102.30752473893146
102.30752473893146
102.42740653905373
101.8532158430853
101.97436290360753
101.02431622259398
101.82203725711841
102.81956618871781
102.81956618871781
103.22804094641772
103.73431984995499
103.73489618257699
103.33566175609387
103.33566175609387
102.83765555672991
102.71597933611565
102.3334886935206
103.25388728768606
103.0321284897297
102.03935183868154
101.65111293482356
100.55915214956485
98.62122796522418
98.68604417794559
98.3507568616343
98.85401178336019
98.12632608308485
97.87117950544837
98.36139119995407
97.93330969034328
96.48772023828921
97.38498170702562
97.16526685104982
98.47564410609566
98.8540831128549
97.98353272532333
97.81291192269798
97.72408814630653
97.03465952509505
96.59853904939294
96.87197381837363
96.54930410425116
96.29416327724343
95.40046566010673
95.42343966768328
94.37122472766556
94.57397012304976
94.41961414722547
93.81650126206736
93.78674374437394
93.32006024922003
93.07862467845976
93.54331622254944
93.07908085108113
92.46847905020269
91.66869626460691
90.90230461449626
91.17166839381314
91.47761027320267
90.98633111621463
90.59843548290547
90.57714071863782
90.57783695823757
90.69370640604812
90.53545012746217
90.25314288414472
89.69613925963323
89.6886333815269
89.7625322476112
89.99288460554234
89.73204283354829
89.73204283354829
89.36778773534714
89.11785294972054
89.68265828310378
90.05545424005666
90.05545424005666
90.2277956207834
90.03619638707562
90.22671997931133
89.78431715465251
89.50495980040802
89.62362346628032
90.04937519823663
90.12285931755613
90.60177486553657
90.81225658841608
91.15514876778818
91.47587576385223
91.60970756830643
91.6320547586384
92.0773101928758
92.3876982916431
92.55873124865289
93.04442375089735
93.14908615280316
92.13788264514996
91.72443878810354
90.88932783607159
91.1712480665275
90.8240930215178
90.2078617864306
89.8995560280742
89.66245495927443
89.66991756611499
89.08529312205478
88.84497516559935
89.01800547364674
89.02398716392284
88.5050044569065
87.7651238112539
87.56737483985071
87.17347360984635
87.34910127001856
86.68543032079118
86.73597920998819
87.37176905976435
87.10408209119122
87.24440662211494
86.83300300083816
86.26513248587021
86.04516558435249
86.04786050816206
85.99009247818934
85.90723521722154
86.63696380679
86.64749428714786
86.64612725845895
86.44086258744346
86.25253918199185
86.73816490815508
87.32283004361665
87.31362464843019
88.5685912758575
88.24570099843304
88.24570099843304
87.51207199324523
86.53509129270515
85.73373532462051
85.5195962773967
86.63749750659045
87.02830405690477
87.14362884995388
86.4621813251129
87.21396566739107
87.56733504765037
87.35367378704628
87.35367378704628
87.23779238169928
87.54130410160793
88.18425274190598
87.61210243940607
