mean,std
118.56089869177528,18.71405996928675
118.48175813097735,18.506252755756147
118.02601009162275,18.346880347397615
117.67328220735351,18.44489637332554
117.80185056347186,18.53787274092347
117.41746788570742,18.125797142004263
116.92164596680233,18.45484407957582
116.55188925617324,18.131517817004998
116.46050054813863,18.025371882792044
116.31571859060497,18.228351960149276
116.14423620457063,17.8334981166561
115.83726271194934,17.762541180959026
115.18146925730098,17.742172603952575
115.27952501864861,17.711206715029757
115.17646317439747,17.75211544614347
114.90891078416385,17.531562153456562
114.59808769242609,17.040384839461378
114.47882264960565,16.834946515880564
114.09556306329603,16.93648479251861
113.67687055124999,16.151793823392808
113.96298687829047,16.973462255191514
113.955921947413,16.721065609037602
113.6387633908036,16.08742918911922
113.76175781867795,16.353537261477356
113.70726823838294,16.3854475872372
113.42965472751419,16.510690048748735
113.33026625355849,16.295443330945744
113.09578370161871,16.43412520473271
113.04465612899736,16.43572431812003
113.09919716121469,16.101571137019555
112.66505115676547,15.443229485464395
112.56199291186027,15.442235292367915
112.33963605223622,15.190165937048162
112.54397846614806,15.4829419730358
112.78204323529002,15.474884675937483
112.34223773170014,15.463529911957506
112.23864192065749,15.237112400461625
112.02032381195122,15.30337389253533
111.8205085893749,14.957342348521097
111.81047051545123,14.978407454596097
111.97543470639505,14.64011702052538
111.65527309110225,14.557885638237055
111.44121960238068,14.625285452182823
111.16878386759737,14.410134660153973
111.0498222251265,14.289890641278115
111.28134300764111,14.432262664377314
111.01197012030298,14.318924946535482
110.73390266428024,14.03745551708549
110.61615681135144,13.954767794981054
110.93891765737973,14.095771853401253
110.83871639243229,14.313376400189417
110.4408364561794,14.413887526595133
110.53998166752685,14.34404898715237
110.217666920291,14.042244952772739
110.13529693082852,14.379395193009014
110.0604144315906,14.155700067505913
110.11309571059829,14.393497244430824
110.40802856001508,14.41818577182799
110.76428219089638,14.502161479857465
110.52569952191209,14.475639571884573
110.26324721294634,14.350053777588185
110.1091414673403,14.184369821650469
110.25268283767218,14.172617205184153
109.92856907765058,14.214833138784112
109.59598426174045,14.120183622187954
109.80644560289834,14.373970420894867
109.88468622821627,14.234665480770854
109.61762263869781,14.011201679866359
109.29539950775286,13.660990642618637
109.17092028008301,13.486599902668356
108.90426292381457,13.517936740819158
108.98826983079054,13.443077109628454
108.77384749119807,13.544042388762552
108.80112087976761,13.313402083690033
108.51083261052938,13.384312775948038
108.36241711599392,13.516761769271193
108.4252998197132,13.309452465148066
108.57052460201845,13.197890938137439
108.59175703903001,12.970296217807316
108.47163494283302,12.749505278747918
108.48952116705094,12.412552502517201
108.39631637142408,12.382237558534245
108.26540095535215,12.46792657725085
108.24013520356293,12.688528827611316
108.15430358155052,12.856468718826024
107.63144868859999,12.821197470331647
107.4365150497876,12.990706658727706
107.53964452848649,12.590897109489045
107.70098852276801,12.626770662398055
107.53335002375172,12.3429401418442
107.37652273234958,12.392954409882464
107.25207094745114,12.532033220085426
107.25675380778922,12.437528075580168
107.34855103375074,12.297452577625274
106.88418009172261,11.964710676881817
107.10752312002438,11.981600450710685
106.70747598196462,11.879424321813595
106.50405250766404,11.756965489524227
106.43518765754335,11.658015943395625
106.11621341113266,11.63388264983839
106.09520093752941,11.455572309809684
105.96770660687868,11.463157980472408
106.05157904899333,11.402444154289233
105.99691023557786,11.240013259318662
105.93136070152119,11.170530154191258
105.9867062463161,11.078934882835197
105.99173325488513,11.14841940277385
106.18783405861333,10.958490017370467
106.08214850816768,11.066000110110176
105.74841326621022,10.98183464463726
105.49157633823442,11.031345387432289
105.37911466281999,11.06877548025727
105.37965427466153,11.037818521330166
105.4770806440873,10.875390383607863
105.67785265204107,10.708482766137214
105.65429894218524,10.411362587837779
105.388447338329,10.449082497076308
105.43748097284114,10.37940341572835
105.09029148737602,10.340180568952817
104.68765082604963,10.108641281544944
104.76727613272466,10.053921947937956
104.64094247429497,10.154973866746602
104.5939367125438,10.170301534003702
104.4370787966991,9.958349873969901
104.42092892292844,9.813374989168974
104.25225690928455,9.676275831703467
104.07468087076941,9.670517714602708
104.08288839064726,9.478305337114367
104.16231099652799,9.386460049697392
104.40005942226384,9.689706447735025
104.16589768560632,9.556402916307508
104.17763177625197,9.53413495889581
104.16160332152778,9.591280034275146
104.08948201336884,9.575930817895484
103.78668112821832,9.453802834061001
103.57073739723847,9.510157352985791
103.4616902743022,9.586384164584924
103.394610837484,9.644455501444034
